label,info,image path,page url
tree swallow,"The tree swallow (Tachycineta bicolor) is a migratory bird of the family Hirundinidae. Found in the Americas, the tree swallow was first described in 1807 by French ornithologist Louis Vieillot as Hirundo bicolor.",https://upload.wikimedia.org/wikipedia/commons/e/ee/Juvenile_Tree_Swallow_%28Tachycineta_bicolor%29.jpg,https://en.wikipedia.org/wiki/Tree_swallow
tricolored blackbird,"The tricolored blackbird (Agelaius tricolor) is a passerine bird of the family Icteridae. Its range is limited to the coastal areas of the Pacific coast of North America, from Northern California in the U.S. (with occasional strays into Oregon), to upper Baja California in Mexico.",https://upload.wikimedia.org/wikipedia/commons/b/b8/Blackbird_tricolored_male_summer_california_monte-m-taylor.jpg,https://en.wikipedia.org/wiki/Tricolored_blackbird
tropical kingbird,"The tropical kingbird (Tyrannus melancholicus) is a large tyrant flycatcher. This bird breeds from southern Arizona and the lower Rio Grande Valley of Texas in the United States through Central America, South America as far as south as central Argentina and eastern Peru, and on Trinidad and Tobago.",https://upload.wikimedia.org/wikipedia/commons/f/f2/Dstonek_17035.jpg,https://en.wikipedia.org/wiki/Tropical_kingbird
trumpter swan,"The trumpeter swan (Cygnus buccinator) is a species of swan found in North America. The heaviest living bird native to North America, it is also the largest extant species of waterfowl, with a wingspan of 185 to 250 cm (6 ft 2 in to 8 ft 2 in).",https://upload.wikimedia.org/wikipedia/commons/e/e4/406_Trumpeter_Swan.jpg,https://en.wikipedia.org/wiki/Trumpeter_swan
turkey vulture,"The turkey vulture (Cathartes aura), also known in some North American regions as the turkey buzzard (or just buzzard), and in some areas of the Caribbean as the John crow or carrion crow, is the most widespread of the New World vultures. One of three species in the genus Cathartes of the family Cathartidae, the turkey vulture ranges from southern Canada to the southernmost tip of South America.",https://upload.wikimedia.org/wikipedia/commons/f/f7/Cathartes_aura_-Florida_-USA_-upper_body-8.jpg,https://en.wikipedia.org/wiki/Turkey_vulture
turquoise motmot,"The motmots or Momotidae are a family of birds in the order coraciiformes, which also includes the kingfishers, bee-eaters and rollers. All extant motmots are restricted to woodland or forests in the Neotropics, and the largest are in Middle America.",https://upload.wikimedia.org/wikipedia/commons/4/4e/Broad-billed_Motmot_2.jpg,https://en.wikipedia.org/wiki/Motmot
umbrella bird,Umbrellabird is the common name referring to three species of birds in the genus Cephalopterus. They are named for their distinct umbrella-like hoods.,https://upload.wikimedia.org/wikipedia/commons/7/78/Amazonian_Umbrellabird_fem_-_Manu_NP_8291_%2816834437801%29.jpg,https://en.wikipedia.org/wiki/Umbrellabird
varied thrush,"The varied thrush (Ixoreus naevius) is a member of the thrush family, Turdidae. It is the only species in the monotypic genus Ixoreus.",https://upload.wikimedia.org/wikipedia/commons/1/11/Ixoreus_naevius_-Washington%2C_USA_-female-8.jpg,https://en.wikipedia.org/wiki/Varied_thrush
veery,"The veery (Catharus fuscescens) is a small North American thrush species, a member of a group of closely related and similar species in the genus Catharus, also including the gray-cheeked thrush (C. minimus), Bicknell's thrush (C. bicknelli), Swainson's thrush (C. ustulatus), and hermit thrush (C. guttatus). Alternate names for this species include Wilson's thrush (named so after Alexander Wilson) and tawny thrush.",https://upload.wikimedia.org/wikipedia/commons/9/94/Aug_5_2006_veery.jpg,https://en.wikipedia.org/wiki/Veery
venezuelian troupial,"The Venezuelan troupial (Icterus icterus) is the national bird of Venezuela. It is found in Colombia, Venezuela, and the Caribbean islands of Aruba, Curaçao, Bonaire, Trinidad, and Puerto Rico.",https://upload.wikimedia.org/wikipedia/commons/2/23/A_Troupial_on_a_cactus_in_Cura%C3%A7ao.jpg,https://en.wikipedia.org/wiki/Venezuelan_troupial
vermilion flycather,The vermilion flycatcher (Pyrocephalus obscurus) is a small passerine bird in the tyrant flycatcher family found throughout South America and southern North America. It is a striking exception among the generally drab Tyrannidae due to its vermilion-red coloration.,https://upload.wikimedia.org/wikipedia/commons/9/98/589_-_VERMILION_FLYCATCHER_%285-23-08%29_juv%2C_at_nest%2C_silver_saddle_resort%2C_kern_co%2C_ca_%281%29.jpg,https://en.wikipedia.org/wiki/Vermilion_flycatcher
victoria crowned pigeon,"The Victoria crowned pigeon (Goura victoria) is a large, bluish-grey pigeon with elegant blue lace-like crests, maroon breast and red irises. It is part of a genus (Goura) of four unique, very large, ground-dwelling pigeons native to the New Guinea region.",https://upload.wikimedia.org/wikipedia/commons/1/1a/Goura_victoria_51.jpg,https://en.wikipedia.org/wiki/Victoria_crowned_pigeon
violet green swallow,"The violet-green swallow (Tachycineta thalassina) is a small North American passerine bird in the swallow family. These aerial insectivores are distributed along the west coast from Alaska to Mexico, extending as far east as Montana and Texas.",https://upload.wikimedia.org/wikipedia/commons/2/21/Bird-lore_%281917%29_%2814755722715%29.jpg,https://en.wikipedia.org/wiki/Violet-green_swallow
violet turaco,"The violet turaco, also known as the violaceous plantain eater (Musophaga violacea), is a large turaco, a group of African otidimorphae.


== Characteristics ==
These are unmistakable birds, but shy and often inconspicuous in the treetops.",https://upload.wikimedia.org/wikipedia/commons/c/c5/MusophagaViolacea.jpg,https://en.wikipedia.org/wiki/Violet_turaco
vulturine guineafowl,"The  vulturine guineafowl  (Acryllium vulturinum) is the largest extant species of guineafowl. Systematically, it is only distantly related to other guineafowl genera.",https://upload.wikimedia.org/wikipedia/commons/f/f8/Acryllium_vulturinum_-Tsavo_East_National_Park%2C_Kenya-8.jpg,https://en.wikipedia.org/wiki/Vulturine_guineafowl
wall creaper,The wallcreeper (Tichodroma muraria) is a small passerine bird found throughout the high mountains of the Palearctic from southern Europe to central China. It is the only extant member of both the genus Tichodroma and the family Tichodromidae.,https://upload.wikimedia.org/wikipedia/commons/d/dd/Wallcreeper_%28Tichodroma_muraria%29_female_Piatra_Craiului.jpg,https://en.wikipedia.org/wiki/Wallcreeper
wattled curassow,"The wattled curassow (Crax globulosa) is a threatened member of the family Cracidae, the curassows, guans, and chachalacas. It is found in remote rainforests in the western Amazon basin in South America.",https://upload.wikimedia.org/wikipedia/commons/3/37/Crax_alector_%28Rio_Zoo%29.jpg,https://en.wikipedia.org/wiki/Wattled_curassow
wattled lapwing,"The red-wattled lapwing (Vanellus indicus) is an Asian lapwing or large plover, a wader in the family Charadriidae. Like other lapwings they are ground birds that are incapable of perching.",https://upload.wikimedia.org/wikipedia/commons/0/01/Red-wattled_lapwing-wings-spread-tail-hyderabad-India.jpg,https://en.wikipedia.org/wiki/Red-wattled_lapwing
whimbrel,"The Hudsonian whimbrel (Numenius hudsonicus) is a wader in the large family Scolopacidae. It is one of the most widespread of the curlews, breeding across much of subarctic North America.",https://upload.wikimedia.org/wikipedia/commons/6/68/Numenius_hudsonicus_Zarapito_trinador_Hudsonian_Whimbrel_%2815366704908%29.jpg,https://en.wikipedia.org/wiki/Hudsonian_whimbrel
white browed crake,"The white-browed crake (Poliolimnas cinereus) is a species of bird in the family Rallidae. It is found in Australia, Brunei, Cambodia, Fiji, Hong Kong, Indonesia, Japan, India, Malaysia, Micronesia, New Caledonia, Palau, Papua New Guinea, the Philippines, Samoa, Singapore, Solomon Islands, Thailand, and Vanuatu.",https://upload.wikimedia.org/wikipedia/commons/3/3a/Porzana_cinerea_-_Bueng_Boraphet.jpg,https://en.wikipedia.org/wiki/White-browed_crake
white cheeked turaco,"The white-cheeked turaco (Menelikornis leucotis) is a species of bird in the family Musophagidae. It is found in Eritrea, Ethiopia, and South Sudan.",https://upload.wikimedia.org/wikipedia/commons/5/52/Tauraco_leucotis-20031005.jpg,https://en.wikipedia.org/wiki/White-cheeked_turaco
white crested hornbill,"The white-crested hornbill (Horizocerus albocristatus), also known as the long-tailed hornbill, is a species of hornbill (family Bucerotidae) found in humid forests of Central and West Africa.


== Taxonomy ==
There are three subspecies, which differ primarily in the amount of white to their head and neck and the presence or absence of white tips to the wing-coverts:

Horizocerus albocristatus albocristatus (Cassin, 1848) – Guinea to the Ivory Coast.",https://upload.wikimedia.org/wikipedia/commons/7/73/Bucerotidae3_Wytsman%2C_Tropicranus_albocristatus_macrourus.jpg,https://en.wikipedia.org/wiki/White-crested_hornbill
white necked raven,"The white-necked raven (Corvus albicollis) is somewhat smaller (50–54 cm in length) than the common raven or its nearest relative, the thick-billed raven C. crassirostris. It is native to eastern and southern Africa.",https://upload.wikimedia.org/wikipedia/commons/7/76/2009-white-necked-raven.jpg,https://en.wikipedia.org/wiki/White-necked_raven
white tailed tropic,The white-tailed tropicbird (Phaethon lepturus) is a tropicbird. It is the smallest of three closely related seabirds of the tropical oceans and smallest member of the order Phaethontiformes.,https://upload.wikimedia.org/wikipedia/commons/2/2f/Phaethon_lepturus_%28Warwick%2C_Bermuda%29_%28cropped%29.jpg,https://en.wikipedia.org/wiki/White-tailed_tropicbird
white throated bee eater,"The white-throated bee-eater (Merops albicollis) is a near passerine bird in the bee-eater family, Meropidae. It breeds in semi-desert along the southern edge of the Sahara, Africa.",https://upload.wikimedia.org/wikipedia/commons/a/a0/White-throated_Bee-eater_-_Kenya_S4E4811_%2822024142954%29.jpg,https://en.wikipedia.org/wiki/White-throated_bee-eater
wild turkey,"The wild turkey (Meleagris gallopavo) is an upland ground bird native to North America, one of two extant species of turkey and the heaviest member of the order Galliformes. It is the ancestor to the domestic turkey, which was originally derived from a southern Mexican subspecies of wild turkey (not the related ocellated turkey).",https://upload.wikimedia.org/wikipedia/commons/3/3f/6_Wild_Turkey.jpg,https://en.wikipedia.org/wiki/Wild_turkey
wilsons bird of paradise,"Wilson's bird-of-paradise (Cicinnurus respublica) is a species of passerine bird of the family Paradisaeidae.The first footage of the Wilson's bird-of-paradise ever to be filmed was recorded in 1996 by David Attenborough for the BBC documentary Attenborough in Paradise. He did so by dropping leaves on the forest floor, which irritated the bird into clearing them away.",https://upload.wikimedia.org/wikipedia/commons/b/b6/Diphyllodes_respublica.jpg,https://en.wikipedia.org/wiki/Wilson%27s_bird-of-paradise
wood duck,The wood duck or Carolina duck (Aix sponsa) is a species of perching duck found in North America. The drake wood duck is one of the most colorful North American waterfowl.,https://upload.wikimedia.org/wikipedia/commons/9/9d/Aix_sponsa_chick.jpg,https://en.wikipedia.org/wiki/Wood_duck
yellow bellied flowerpecker,"The yellow-bellied flowerpecker (Dicaeum melanozanthum) is a species of bird in the flowerpecker family Dicaeidae.

It is found in Bangladesh, Bhutan, China, India, Laos, Myanmar, Nepal, Thailand, and Vietnam.",https://upload.wikimedia.org/wikipedia/commons/f/f2/Dicaeum_melanoxanthum_Keulemans.jpg,https://en.wikipedia.org/wiki/Yellow-bellied_flowerpecker
yellow cacique,"The yellow-rumped cacique (Cacicus cela) is a passerine bird in the New World family Icteridae. It breeds in much of northern South America from Panama and Trinidad south to Peru, Bolivia and central Brazil.",https://upload.wikimedia.org/wikipedia/commons/c/c4/Cacicus_cela_-Peru_-nest-8.jpg,https://en.wikipedia.org/wiki/Yellow-rumped_cacique
yellow headed blackbird,"The yellow-headed blackbird (Xanthocephalus xanthocephalus) is a medium-sized blackbird with a yellow head.
It is the only member of the genus Xanthocephalus.",https://upload.wikimedia.org/wikipedia/commons/3/3b/Male_Yellow-headed_Blackbird.jpg,https://en.wikipedia.org/wiki/Yellow-headed_blackbird
